url,page,title,store,brand,tech,size,resolution,price
https://www.walmart.com/ip/SAMSUNG-55-Inch-Class-4K-Ultra-HD-2160P-HDR-Smart-QLED-TV-QN55Q80R-2019-Model/767045779,4,SAMSUNG 55 Inch Class 4K Ultra HD (2160P) HDR Smart QLED TV QN55Q80R (2019 Model),Walmart,SAMSUNG,QLED,55,2160p,"$1,097.95"
https://www.newegg.com/samsung-q60ta-55/p/16C-0003-00995,11,"Samsung QN55Q60TA 55"" Ultra High Definition 4K QLED Quantum HDR Smart TV with a Samsung HW-Q6CR 5.1 Ch Acoustic Beam Soundbar and Wireless Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,110.98"
https://www.ebay.com/p/16037377065,13,"Samsung QN55LS03TA QLED 55"" FRAME 4K UHD HDR Smart TV QN55LS03TAFXZA 2020",Ebay,SAMSUNG,QLED,55,2160p,"$1,149.00"
https://www.walmart.com/ip/Samsung-QN55Q60TA-55-Ultra-High-Definition-4K-QLED-Quantum-HDR-Smart-TV-HW-Q70T-3-1-2-Ch-Dolby-Atmos-Soundbar-Wireless-Subwoofer-2020/450462581,13,"Samsung QN55Q60TA 55"" Ultra High Definition 4K QLED Quantum HDR Smart TV with a Samsung HW-Q70T 3.1.2 Ch Dolby Atmos Soundbar with Wireless Subwoofer (2020)",Walmart,SAMSUNG,QLED,55,2160p,"$1,195.98"
https://www.amazon.com/Samsung-55-inch-Class-QLED-Built/dp/B084RGZ3P7,2,"Samsung 55-inch Class QLED Q80T Series - 4K UHD Direct Full Array 12X Quantum HDR 12X Smart TV with Alexa Built-in (QN55Q80TAFXZA, 2020 Model)",Amazon,SAMSUNG,QLED,55,2160p,"$1,197.99"
https://www.newegg.com/samsung-qled-q80-series-55/p/N82E16889356607,2,"Samsung 55"" Class Q80 Series QLED 4K UHD HDR Smart TV (QN55Q80TAFXZA, 2020 Model)",Newegg,SAMSUNG,QLED,55,2160p,"$1,197.99"
https://www.overstock.com/Electronics/Samsung-QN55Q80TA-55-QLED-4K-UHD-Smart-TV-Steel/31094045/product.html,1,"Samsung QN55Q80TA 55"" QLED 4K UHD Smart TV - Steel",Overstock,SAMSUNG,QLED,55,2160p,"$1,197.99"
https://www.walmart.com/ip/SAMSUNG-55-Class-4K-Ultra-HD-2160P-HDR-Smart-QLED-TV-QN55Q80T-2020/887525030,5,"SAMSUNG 55"" Class 4K Ultra HD (2160P) HDR Smart QLED TV QN55Q80T 2020",Walmart,SAMSUNG,QLED,55,2160p,"$1,197.99"
https://www.walmart.com/ip/Samsung-QN55Q80TA-55-inch-4K-QLED-Smart-TV-2020-Model-Bundle-with-1-Year-Extended-Warranty-QN55Q80TAFXZA-55Q80TA-55Q80-55-Inch-TV/226970750,10,Samsung QN55Q80TA 55-inch 4K QLED Smart TV (2020 Model) Bundle with 1 Year Extended Warranty(QN55Q80TAFXZA 55Q80TA 55Q80 55 Inch TV),Walmart,SAMSUNG,QLED,55,2160p,"$1,197.99"
https://www.bestbuy.com/site/samsung-55-class-qled-q80t-series-4k-uhd-tv-smart-led-with-hdr/6402394.p,3,"Samsung - 55"" Class - QLED Q80T Series - 4K UHD TV - Smart - LED - with HDR",Best Buy,SAMSUNG,QLED,55,2160p,"$1,199.99"
