url,page,title,store,brand,tech,size,resolution,price
https://www.ebay.com/p/1869946035,6,"NEW SUPERSONIC 13"" Inch LED PORTABLE 12V Volt DC/AC HD TV DVD TELEVISION COMBO",Ebay,SUPERSONIC,LED,13,1080p,$138.80
https://www.newegg.com/p/N82E16889612025,3,"SuperSonic 13.3"" 720p LED-LCD HDTV",Newegg,SUPERSONIC,LED,13.3,720p,$98.79
https://www.walmart.com/ip/Supersonic-SC-1311-13-3-720p-LED-TV/54596354,7,"Supersonic SC-1311 13.3"" 720p LED TV",Walmart,SUPERSONIC,LED,13.3,720p,$99.99
https://www.walmart.com/ip/Supersonic-SC-1311-13-3-720p-LED-LCD-TV-16-9-HDTV-ATSC-90-deg-45-deg-1366-x-768-USB/158168344,11,"Supersonic SC-1311 13.3"" 720p LED-LCD TV - 16:9 - HDTV - ATSC - 90° / 45° - 1366 x 768 - USB",Walmart,SUPERSONIC,LED,13.3,720p,$103.66
https://www.walmart.com/ip/Supersonic-SC-1312-13-3-720p-Widescreen-LED-HDTV-DVD-Combination/22081667,7,"Supersonic SC-1312 13.3"" 720p Widescreen LED HDTV/DVD Combination",Walmart,SUPERSONIC,LED,13.3,720p,$104.99
https://www.walmart.com/ip/Supersonic-13-3-Class-HD-LED-TV-720p-60Hz-SC-1311-and-Mohu-Leaf-30-HDTV-Antenna/55581335,10,"Supersonic 13.3"" Class - HD, LED TV - 720p, 60Hz (SC-1311) and Mohu Leaf 30 HDTV Antenna",Walmart,SUPERSONIC,LED,13.3,720p,$129.99
https://www.walmart.com/ip/Supersonic-13-3-Class-HD-LED-TV-720p-60Hz-SC-1311-and-SC-612-HDTV-Flat-Digital-Antenna/55844187,10,"Supersonic 13.3"" Class - HD LED TV - 720p, 60Hz (SC-1311) and SC-612 HDTV Flat Digital Antenna",Walmart,SUPERSONIC,LED,13.3,720p,$129.99
https://www.walmart.com/ip/Supersonic-13-3-Class-HD-LED-TV-720p-60Hz-SC-1311-and-SC-611-HDTV-Flat-Digital-Antenna/55844201,11,"Supersonic 13.3"" Class - HD LED TV - 720p, 60Hz (SC-1311) and SC-611 HDTV Flat Digital Antenna",Walmart,SUPERSONIC,LED,13.3,720p,$129.99
https://www.walmart.com/ip/Axess-13-3-Class-HD-720P-LED-TV-with-Built-in-DVD-TVD1801-13/41051347,5,"Axess 13.3"" Class HD (720P) LED TV with Built-in DVD (TVD1801-13)",Walmart,AXESS,LED,13.3,720p,$134.97
https://www.walmart.com/ip/Supersonic-13-3-Class-HD-LED-TV-720p-60Hz-SC-1311-and-Mohu-Leaf-50-HDTV-Antenna/55581349,10,"Supersonic 13.3"" Class - HD, LED TV - 720p, 60Hz (SC-1311) and Mohu Leaf 50 HDTV Antenna",Walmart,SUPERSONIC,LED,13.3,720p,$139.99
https://www.walmart.com/ip/Supersonic-13-3-Class-HD-LED-TV-DVD-Combo-720p-60Hz-SC-1312-and-SC-611-HDTV-Flat-Digital-Antenna/55844202,5,"Supersonic 13.3"" Class - HD LED TV/DVD Combo - 720p, 60Hz (SC-1312) and SC-611 HDTV Flat Digital Antenna",Walmart,SUPERSONIC,LED,13.3,720p,$144.99
https://www.walmart.com/ip/Supersonic-13-3-Class-HD-LED-TV-DVD-Combination-720p-60Hz-SC-1312-and-Mohu-Leaf-30-HDTV-Antenna/55581336,11,"Supersonic 13.3"" Class - HD, LED TV/DVD Combination - 720p, 60Hz (SC-1312) and Mohu Leaf 30 HDTV Antenna",Walmart,SUPERSONIC,LED,13.3,720p,$159.99
https://www.walmart.com/ip/Supersonic-13-3-Class-HD-LED-TV-DVD-Combination-720p-60Hz-SC-1312-and-Mohu-Leaf-50-HDTV-Antenna/55581350,11,"Supersonic 13.3"" Class - HD, LED TV/DVD Combination - 720p, 60Hz (SC-1312) and Mohu Leaf 50 HDTV Antenna",Walmart,SUPERSONIC,LED,13.3,720p,$159.99
https://www.walmart.com/ip/Supersonic-13-3-Class-HD-LED-TV-DVD-Combo-720p-60Hz-SC-1312-and-SC-612-HDTV-Flat-Digital-Antenna/55844188,11,"Supersonic 13.3"" Class - HD LED TV/DVD Combo - 720p, 60Hz (SC-1312) and SC-612 HDTV Flat Digital Antenna",Walmart,SUPERSONIC,LED,13.3,720p,$184.55
https://www.newegg.com/p/0V5-001N-00008,5,"Supersonic SC-1311 13.3"" LED Widescreen HDTV Television w/ HDMI/USB Input",Newegg,SUPERSONIC,LED,13.3,1080p,$98.90
https://www.amazon.com/Supersonic-SC-1311-13-3-Widescreen-HDTV/dp/B01AQB4X46,14,"Supersonic SC-1311 13.3"" Widescreen LED HDTV",Amazon,SUPERSONIC,LED,13.3,1080p,$99.48
https://www.ebay.com/p/111563161,15,"Supersonic SC-1311 13.3"" LED Widescreen HDTV Television w/ HDMI/USB Input",Ebay,SUPERSONIC,LED,13.3,1080p,$99.99
https://www.ebay.com/p/109603661,6,"13.3"" Supersonic 12 Volt AC/DC LED HDTV w/ DVD Player, USB, SD Card Reader, HDMI",Ebay,SUPERSONIC,LED,13.3,1080p,$114.68
https://www.walmart.com/ip/Office-more-br-br-TV-tv-HDMI-RV-Anywhere-FREE-Channels-Watch-RCA-HDTV-Small-For-Local-LED-tv-Perfect-USB-13-3-RF-Kitchen-inch-HD/555951210,5,"Small TV - Perfect Kitchen TV - 13.3 inch LED TV - Watch HDTV Anywhere - For Kitchen tv, RV tv, Office tv & more - FREE HD Local Channels - Small HD TV - USB, HDMI, RCA, RF & more<br><br>",Walmart,RCA,LED,13.3,1080p,$141.99
https://www.newegg.com/p/16C-004Y-00001,5,"Small TV - Perfect Kitchen TV – 13.3 inch LED TV – Watch HDTV Anywhere – For Kitchen tv, RV tv, Office tv & more– FREE HD Local Channels – Small HD TV - USB, HDMI, RCA, RF & more",Newegg,RCA,LED,13.3,1080p,$149.99
https://www.walmart.com/ip/SUPERSONIC-13-3IN-LED-WIDE-HDTV-WDVD/323520989,11,SUPERSONIC 13.3IN LED WIDE HDTV WDVD,Walmart,SUPERSONIC,LED,13.3,1080p,$224.17
https://www.ebay.com/itm/Sharp-LCD-15-TV-Monitor-LL-M15X1U-with-Remote-and-Original-Box/383405581474,12,"Sharp LCD 15"" TV Monitor LL-M15X1U with Remote and Original Box",Ebay,SHARP,LED,15,1p,$169.96
https://www.newegg.com/p/16E-0009-00001,2,"Supersonic SC-1511 15"" 720p LED-LCD TV - 16:9 - HDTV",Newegg,SUPERSONIC,LED,15,720p,$106.99
https://www.walmart.com/ip/Supersonic-SC-1512-15-TV-DVD-Combo-HDTV-16-9-1440-x-900-720p-LED-ATSC-70-deg-60-deg-HDMI-USB/602614016,6,"Supersonic SC-1512 15"" TV/DVD Combo - HDTV - 16:9 - 1440 x 900 - 720p - LED - ATSC - 70° / 60° - HDMI - USB",Walmart,SUPERSONIC,LED,15,720p,$134.99
https://www.ebay.com/p/594741970,7,GPX 15 in. LED Television with DVD 720p,Ebay,GPX,LED,15,720p,$136.78
https://www.ebay.com/itm/Magnavox-HD-720-15-TV-CPU-monitor/283755781933,7,"Magnavox HD (720) 15"" TV/ CPU monitor",Ebay,MAGNAVOX,LED,15,1080p,$50.00
https://www.newegg.com/p/12K-0025-000X1,15,"RCA J15SE820 Standard HDTV,LED Display,15"" Screen",Newegg,RCA,LED,15,1080p,$163.69
https://www.ebay.com/p/111272500,12,"New Supersonic 15"" Class LED HDTV with Built-in DVD Player",Ebay,SUPERSONIC,LED,15,1080p,$172.50
https://www.walmart.com/ip/Axess-15-4-Class-HD-720P-LED-TV-with-Built-in-DVD-TVD1801-15/41051228,5,"Axess 15.4"" Class HD (720P) LED TV with Built-in DVD (TVD1801-15)",Walmart,AXESS,LED,15.4,720p,$149.00
https://www.newegg.com/p/16C-0009-00029,7,"SUPERSONIC SC-1511 15.4"" Widescreen LED LCD HDTV +HDMI/USB Inputs",Newegg,SUPERSONIC,LED,15.4,1080p,$119.70
https://www.newegg.com/p/16C-0022-00006,11,"Axess TV1701-15 15.4"" LED AC/DC TV Full HD with HDMI and USB, ideal for home, office, cars, trucks, RVs and boats",Newegg,AXESS,LED,15.4,1080p,$119.90
https://www.walmart.com/ip/Axess-15-4-LED-AC-DC-TV-Full-HD-with-HDMI-and-USB-ideal-for-home-office-cars-trucks-RVs-and-boats/41171826,5,"Axess 15.4"" LED AC/DC TV Full HD with HDMI and USB, ideal for home, office, cars, trucks, RVs and boats",Walmart,AXESS,LED,15.4,1080p,$119.99
https://www.amazon.com/Axess-15-6-Inch-Player-Inputs-TVD1805-15/dp/B07NF9BZ1J,4,"15.4 Inch Digital LED HD TV DVD Combo Wide HDTV ATSC NTSC Monitor, LCD w/Stand, HDMI, RCA, Component, USB, VGA, Coax, SD, AV, Audio, RF, Inputs, AC/DC, Wall Mountable Stereo Speaker Axess TVD-1805-15",Amazon,RCA,LED,15.4,1080p,$129.27
https://www.ebay.com/p/151779971,20,"Supersonic SC-1511 15.6"" 720P LED HDTV-FREE SHIPPING ",Ebay,SUPERSONIC,LED,15.6,720p,$89.99
